Index	First	Quality_1	Second	Quality_2	Type	Longitude	Latitude	ElevAngle
189	2023-09-11 21:19:00	9	2023-09-12 10:17:00	9	Midday	122.128	13.923	-6.00
190	2023-09-12 10:17:00	9	2023-09-12 21:21:00	9	Midnight	121.834	11.486	-6.00
191	2023-09-12 21:21:00	9	2023-09-13 10:14:00	9	Midday	122.165	8.248	-6.00
192	2023-09-13 10:14:00	9	2023-09-13 21:27:00	9	Midnight	121.370	-2.511	-6.00
193	2023-09-13 21:27:00	9	2023-09-14 10:18:00	9	Midday	120.826	5.737	-6.00
194	2023-09-14 10:18:00	9	2023-09-14 21:32:00	9	Midnight	120.156	-5.211	-6.00
195	2023-09-14 21:32:00	9	2023-09-15 10:10:00	9	Midday	121.112	nan	-6.00
196	2023-09-15 10:10:00	9	2023-09-15 21:22:00	9	Midnight	122.318	-0.561	-6.00
197	2023-09-15 21:22:00	9	2023-09-16 10:16:00	9	Midday	121.523	12.556	-6.00
198	2023-09-16 10:16:00	9	2023-09-16 21:30:00	9	Midnight	120.478	-7.171	-6.00
199	2023-09-16 21:30:00	9	2023-09-17 10:08:00	9	Midday	121.434	nan	-6.00
200	2023-09-17 10:08:00	9	2023-09-17 21:21:00	9	Midnight	122.514	-4.379	-6.00
201	2023-09-17 21:21:00	9	2023-09-18 10:08:00	9	Midday	122.470	-3.292	-6.00
202	2023-09-18 10:08:00	9	2023-09-18 21:30:00	9	Midnight	121.300	nan	-6.00
203	2023-09-18 21:30:00	9	2023-09-19 09:56:00	9	Midday	122.756	nan	-6.00
204	2023-09-19 09:56:00	9	2023-09-19 21:26:00	9	Midnight	123.211	nan	-6.00
205	2023-09-19 21:26:00	9	2023-09-20 10:14:00	9	Midday	120.916	1.013	-6.00
206	2023-09-20 10:14:00	9	2023-09-20 21:31:00	9	Midnight	120.246	nan	-6.00
207	2023-09-20 21:31:00	9	2023-09-21 10:06:00	9	Midday	121.202	nan	-6.00
208	2023-09-21 10:06:00	9	2023-09-21 21:31:00	9	Midnight	121.158	nan	-6.00
209	2023-09-21 21:31:00	9	2023-09-22 10:05:00	9	Midday	121.239	nan	-6.00
210	2023-09-22 10:05:00	9	2023-09-22 21:36:00	9	Midnight	120.569	nan	-6.00
211	2023-09-22 21:36:00	9	2023-09-23 10:02:00	9	Midday	120.900	nan	-6.00
212	2023-09-23 10:02:00	9	2023-09-23 21:33:00	9	Midnight	121.231	nan	-6.00
213	2023-09-23 21:33:00	9	2023-09-24 10:05:00	9	Midday	120.813	nan	-6.00
214	2023-09-24 10:05:00	9	2023-09-24 21:28:00	9	Midnight	121.394	nan	-6.00
215	2023-09-24 21:28:00	9	2023-09-25 09:54:00	9	Midday	122.726	nan	-6.00
216	2023-09-25 09:54:00	9	2023-09-25 21:30:00	9	Midnight	122.432	nan	-6.00
217	2023-09-25 21:30:00	9	2023-09-26 10:00:00	9	Midday	121.639	nan	-6.00
218	2023-09-26 10:00:00	9	2023-09-26 21:31:00	9	Midnight	121.471	nan	-6.00
219	2023-09-26 21:31:00	9	2023-09-27 10:01:00	9	Midday	121.303	nan	-6.00
220	2023-09-27 10:01:00	9	2023-09-27 21:31:00	9	Midnight	121.260	nan	-6.00
221	2023-09-27 21:31:00	9	2023-09-28 09:55:00	9	Midday	121.968	nan	-6.00
222	2023-09-28 09:55:00	9	2023-09-28 21:31:00	9	Midnight	121.926	nan	-6.00
223	2023-09-28 21:31:00	9	2023-09-29 10:04:00	9	Midday	120.758	nan	-6.00
224	2023-09-29 10:04:00	9	2023-09-29 21:31:00	9	Midnight	120.716	nan	-6.00
225	2023-09-29 21:31:00	9	2023-09-30 10:02:00	9	Midday	120.925	nan	-6.00
226	2023-09-30 10:02:00	9	2023-09-30 21:32:00	9	Midnight	120.759	nan	-6.00
227	2023-09-30 21:32:00	9	2023-10-01 09:47:00	9	Midday	122.593	nan	-6.00
228	2023-10-01 09:47:00	9	2023-10-01 21:32:00	9	Midnight	122.552	nan	-6.00
229	2023-10-01 21:32:00	9	2023-10-02 09:57:00	9	Midday	121.262	nan	-6.00
230	2023-10-02 09:57:00	9	2023-10-02 21:37:00	9	Midnight	120.596	nan	-6.00
231	2023-10-02 21:37:00	9	2023-10-03 09:56:00	9	Midday	120.682	nan	-6.00
232	2023-10-03 09:56:00	9	2023-10-03 21:34:00	9	Midnight	121.017	nan	-6.00
233	2023-10-03 21:34:00	9	2023-10-04 09:57:00	9	Midday	120.853	nan	-6.00
234	2023-10-04 09:57:00	9	2023-10-04 21:34:00	9	Midnight	120.814	nan	-6.00
235	2023-10-04 21:34:00	9	2023-10-05 09:54:00	9	Midday	121.151	nan	-6.00
236	2023-10-05 09:54:00	9	2023-10-05 21:34:00	9	Midnight	121.113	nan	-6.00
237	2023-10-05 21:34:00	9	2023-10-06 09:56:00	9	Midday	120.825	nan	-6.00
238	2023-10-06 09:56:00	9	2023-10-06 21:31:00	9	Midnight	121.163	48.168	-6.00
239	2023-10-06 21:31:00	9	2023-10-07 09:55:00	9	Midday	121.251	48.069	-6.00
